GEOID,total_population,total_pop_pov,pop_200_pct_and_over_fpl,pop_below_200_pct_fpl,share_below_200_pct_fpl,pop_5_years_over,pop_english_only,spanish_english_vw,spanish_english_lvw,french_english_vw,french_english_lvw,german_english_vw,german_english_lvw,russian_english_vw,russian_english_lvw,other_indo_english_vw,other_indo_english_lvw,korean_english_vw,korean_english_lvw,chinese_english_vw,chinese_english_lvw,vietnamese_english_vw,vietnamese_english_lvw,tagalog_english_vw,tagalog_english_lvw,other_asian_english_vw,other_asian_english_lvw,arabic_english_vw,arabic_english_lvw,other_unspec_english_vw,other_unspec_english_lvw,pct_spanish_english_lvw,pct_french_english_lvw,pct_german_english_lvw,pct_russian_english_lvw,pct_other_indo_english_lvw,pct_korean_english_lvw,pct_chinese_english_lvw,pct_vietnamese_english_lvw,pct_tagalog_english_lvw,pct_other_asian_english_lvw,pct_arabic_english_lvw,pct_other_unspec_english_lvw,top_non_english_language,low_income,over_5_pct_thres
6001407300,2440,2420,1043,1377,0.569008264,2346,731,536,707,4,0,0,0,0,0,4,0,0,0,0,63,79,138,5,0,11,19,0,32,8,9,0.301364024,0,0,0,0,0,0.02685422,0.058823529,0,0.008098892,0.013640239,0.003836317,Spanish,1,1
6001408000,2718,2280,2062,218,0.095614035,2655,1977,203,0,17,6,30,0,16,7,77,13,6,0,140,79,13,6,29,0,0,0,0,0,36,0,0,0.002259887,0,0.002636535,0.004896422,0,0.029755179,0.002259887,0,0,0,0,Chinese,0,0
6001408500,5997,5943,3054,2889,0.486118122,5313,2402,1316,1313,0,0,0,0,0,0,36,41,0,0,0,0,8,24,4,0,64,0,0,105,0,0,0.247129682,0,0,0,0.007716921,0,0,0.004517222,0,0,0.019762846,0,Spanish,1,1
6001409000,3904,3894,2273,1621,0.416281459,3473,1616,847,773,15,0,0,0,0,0,0,0,0,0,0,29,40,32,0,0,91,20,0,10,0,0,0.222574143,0,0,0,0,0,0.00835013,0.009213936,0,0.00575871,0.002879355,0,Spanish,1,1
6001407400,4399,4399,2074,2325,0.528529211,4032,1125,899,1544,0,0,0,0,0,0,0,0,0,0,52,28,10,13,68,7,170,116,0,0,0,0,0.382936508,0,0,0,0,0,0.006944444,0.003224206,0.001736111,0.028769841,0,0,Spanish,1,1
6001407800,2734,1895,1471,424,0.223746702,2642,1811,233,57,7,0,12,0,5,0,64,0,21,0,129,78,5,10,59,0,21,23,11,0,50,46,0.021574565,0,0,0,0,0,0.029523089,0.003785011,0,0.008705526,0,0.017411052,Chinese,0,0
6001408800,7054,6995,2337,4658,0.665904217,6208,2445,1379,1750,13,0,0,0,9,0,231,0,0,5,44,79,0,28,0,0,0,42,93,90,0,0,0.28189433,0,0,0,0,0.000805412,0.012725515,0.004510309,0,0.006765464,0.014497423,0,Spanish,1,1
6001408300,5323,5296,3943,1353,0.255475831,5012,3400,548,523,15,0,14,0,31,0,8,15,0,0,84,197,15,58,40,7,57,0,0,0,0,0,0.104349561,0,0,0,0.002992817,0,0.039305666,0.011572227,0.001396648,0,0,0,Spanish,0,1
6001408600,6947,6919,3160,3759,0.543286602,6189,2815,1353,1644,0,0,0,0,0,0,28,0,0,0,8,30,38,144,0,0,0,13,0,0,97,19,0.265632574,0,0,0,0,0,0.00484731,0.023267087,0,0.002100501,0,0.003069963,Spanish,1,1
6001408900,3115,3115,1348,1767,0.567255217,2792,1190,815,668,0,0,0,0,0,0,0,0,0,0,0,0,16,71,6,8,11,0,0,0,0,7,0.239255014,0,0,0,0,0,0,0.025429799,0.00286533,0,0,0.002507163,Spanish,1,1
6001409100,2327,2306,1352,954,0.413703382,2157,988,552,520,0,0,0,6,0,0,0,0,0,0,0,0,2,7,0,0,71,11,0,0,0,0,0.241075568,0,0.002781641,0,0,0,0,0.003245248,0,0.005099675,0,0,Spanish,1,1
6001409400,5022,4966,2172,2794,0.562625856,4543,1178,1375,1450,12,0,0,0,0,0,24,0,0,0,54,225,0,73,12,0,4,4,0,0,96,36,0.319172353,0,0,0,0,0,0.049526744,0.016068677,0,0.000880475,0,0.007924279,Spanish,1,1
6001410100,2674,2674,1768,906,0.33881825,2524,2094,170,129,11,0,42,0,0,0,0,0,0,0,20,32,0,0,0,0,0,0,15,11,0,0,0.05110935,0,0,0,0,0,0.012678288,0,0,0,0.004358162,0,Spanish,1,1
6001410200,3399,3399,1900,1499,0.441012062,3065,2070,546,378,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46,0,22,0,0,1,0,0.123327896,0,0,0,0,0,0,0,0.015008157,0.007177814,0,0,Spanish,1,1
6001423300,3764,3764,2691,1073,0.285069075,3504,2919,161,220,18,0,13,0,0,0,53,0,0,0,27,0,0,0,0,0,37,48,0,0,0,8,0.062785388,0,0,0,0,0,0,0,0,0.01369863,0,0.002283105,Spanish,1,1
6001409600,5188,5183,2134,3049,0.588269342,4916,1565,1578,1537,14,0,0,0,9,0,3,0,0,0,0,0,21,134,0,0,13,18,0,0,0,24,0.312652563,0,0,0,0,0,0,0.027257933,0,0.003661513,0,0.004882018,Spanish,1,1
6001409700,5183,5149,2604,2545,0.494270732,4774,2210,1418,813,0,0,0,0,0,0,0,3,0,0,12,27,16,0,0,0,30,12,0,0,54,179,0.170297444,0,0,0,0.000628404,0,0.005655635,0,0,0.002513615,0,0.037494763,Spanish,1,1
6001410400,4185,4182,2794,1388,0.331898613,3911,2059,826,690,0,0,0,0,5,0,19,0,0,0,22,135,19,64,29,0,0,0,0,0,9,34,0.176425467,0,0,0,0,0,0.034518026,0.016364101,0,0,0,0.008693429,Spanish,1,1
6001409800,3519,3501,2451,1050,0.29991431,3282,2433,317,102,17,0,10,0,76,15,0,0,0,0,14,38,17,0,28,0,121,33,0,0,61,0,0.031078611,0,0,0.004570384,0,0,0.011578306,0,0,0.010054845,0,0,Spanish,1,0
6001410000,3367,3367,3022,345,0.102465102,3094,2712,113,59,1,0,12,0,0,0,88,24,0,0,22,40,0,0,5,0,0,0,0,0,11,7,0.019069166,0,0,0,0.007756949,0,0.012928248,0,0,0,0,0.002262443,Spanish,0,0
6001410300,3851,3851,1994,1857,0.482212412,3505,1035,1050,1273,8,5,0,0,0,0,17,0,0,0,0,0,0,0,0,0,50,46,0,0,21,0,0.363195435,0.001426534,0,0,0,0,0,0,0,0.013124108,0,0,Spanish,1,1
6001410500,2373,2373,749,1624,0.684365782,2158,1601,73,14,12,0,5,0,7,0,15,0,0,0,35,109,22,64,26,17,0,21,9,35,54,39,0.006487488,0,0,0,0,0,0.050509731,0.02965709,0.007877665,0.009731233,0.016218721,0.018072289,Chinese,1,1
6001422200,3347,3347,2566,781,0.233343293,3191,2406,370,60,67,0,0,0,0,18,49,0,0,0,69,29,0,0,0,36,40,9,0,0,38,0,0.018802883,0,0,0.005640865,0,0,0.00908806,0,0.01128173,0.002820432,0,0,Spanish,0,0
6001422100,2754,2736,1965,771,0.281798246,2640,1819,415,151,26,0,11,0,7,0,13,4,62,0,66,35,5,0,13,0,0,0,0,0,13,0,0.05719697,0,0,0,0.001515152,0,0.013257576,0,0,0,0,0,Spanish,1,1
6001423000,4991,4991,3962,1029,0.206171108,4786,3458,222,80,95,20,51,17,0,0,100,0,30,0,180,356,87,0,0,0,90,0,0,0,0,0,0.01671542,0.004178855,0.003552027,0,0,0,0.074383619,0,0,0,0,0,Chinese,0,1
6001423200,3004,2981,1773,1208,0.405233143,2812,1909,333,265,7,0,0,0,0,0,32,7,37,7,61,0,15,0,37,0,63,6,0,33,0,0,0.094238976,0,0,0,0.002489331,0.002489331,0,0,0,0.002133713,0.01173542,0,Spanish,1,1
6001422000,2071,2052,1449,603,0.293859649,1911,1561,59,15,41,8,8,0,2,0,32,0,0,10,53,0,0,0,0,0,9,19,74,20,0,0,0.007849294,0.00418629,0,0,0,0.005232862,0,0,0,0.009942439,0.010465725,0,Arabic,1,0
6001423100,4272,4230,3204,1026,0.242553191,4068,3000,201,106,55,0,38,0,47,0,84,118,9,0,107,95,14,9,66,3,69,24,0,11,3,9,0.02605703,0,0,0,0.029006883,0,0.023352999,0.002212389,0.000737463,0.005899705,0.002704031,0.002212389,Other Indo-European,0,0
6001423400,5069,5069,3565,1504,0.296705465,4911,4004,361,132,0,0,18,0,10,0,70,0,5,40,73,117,0,0,24,21,0,36,0,0,0,0,0.026878436,0,0,0,0,0.008144981,0.023824068,0,0.004276115,0.007330483,0,0,Spanish,1,0
6001423500,3501,3381,2006,1375,0.406684413,3293,2498,257,67,34,0,36,0,0,0,96,10,37,23,90,0,0,0,9,9,28,9,0,29,43,18,0.020346189,0,0,0,0.003036745,0.006984513,0,0,0.00273307,0.00273307,0.008806559,0.00546614,Spanish,1,0
6001423902,1593,1567,1372,195,0.124441608,1535,1234,81,7,17,0,8,0,9,7,46,23,4,0,27,13,0,0,46,0,0,0,0,0,0,13,0.004560261,0,0,0.004560261,0.014983713,0,0.008469055,0,0,0,0,0.008469055,Other Indo-European,0,0
6001424001,4151,4133,2546,1587,0.383982579,3977,2882,271,166,6,0,15,0,25,11,238,62,0,0,36,33,27,0,15,0,111,22,8,0,38,11,0.041740005,0,0,0.002765904,0.01558964,0,0.008297712,0,0,0.005531808,0,0.002765904,Spanish,1,0
6001425103,2789,2789,2490,299,0.107206884,2721,2147,86,64,37,0,40,0,54,0,58,7,30,0,36,44,0,0,30,0,70,0,9,0,9,0,0.023520764,0,0,0,0.002572584,0,0.016170526,0,0,0,0,0,Spanish,0,0
6001425104,3658,3657,2574,1083,0.296144381,3462,2422,404,45,51,0,50,0,23,0,86,11,21,21,103,44,9,25,51,52,19,8,8,0,9,0,0.012998267,0,0,0,0.003177354,0.006065858,0.012709417,0.007221259,0.01502022,0.002310803,0,0,Tagalog,1,0
6001426100,6404,6393,6217,176,0.027530111,6188,5389,206,0,21,0,0,0,0,0,115,0,78,0,152,186,1,0,18,0,0,0,0,0,22,0,0,0,0,0,0,0,0.030058177,0,0,0,0,0,Chinese,0,0
6001426200,4904,4904,4505,399,0.081362153,4719,4042,105,14,48,0,12,0,0,0,44,0,7,0,180,85,0,0,14,0,130,27,0,0,11,0,0.00296673,0,0,0,0,0,0.018012291,0,0,0.005721551,0,0,Chinese,0,0
6001427200,4195,4112,2857,1255,0.30520428,4041,2370,238,196,0,8,25,0,15,0,3,0,25,28,161,258,182,160,222,74,28,0,0,0,48,0,0.048502846,0.001979708,0,0,0,0.006928978,0.063845583,0.03959416,0.018312299,0,0,0,Chinese,1,1
6001427300,5084,5084,4024,1060,0.208497246,4722,2605,173,157,84,15,30,0,51,0,69,19,37,6,317,378,97,186,259,125,55,30,0,0,13,16,0.033248623,0.00317662,0,0,0.004023719,0.001270648,0.080050826,0.039390089,0.026471834,0.00635324,0,0.003388395,Chinese,0,1
6001427600,5559,5529,3144,2385,0.43136191,5141,2443,339,180,27,0,102,0,38,9,297,178,108,8,94,280,94,102,166,148,76,143,53,93,92,71,0.035012643,0,0,0.001750632,0.034623614,0.001556117,0.054464112,0.019840498,0.028788174,0.0278156,0.018089866,0.013810543,Chinese,1,1
6001427700,5190,5177,4288,889,0.171721074,4906,3496,444,84,12,0,31,0,21,6,225,16,0,0,40,279,0,0,75,105,46,26,0,0,0,0,0.017121892,0,0,0.001222992,0.003261313,0,0.05686914,0,0.021402364,0.005299633,0,0,Chinese,0,1
6001427800,5052,5052,4463,589,0.11658749,4830,3257,74,6,54,0,7,0,0,0,68,65,41,16,90,5,81,44,445,444,70,12,43,8,0,0,0.001242236,0,0,0,0.013457557,0.003312629,0.001035197,0.009109731,0.091925466,0.002484472,0.001656315,0,Tagalog,0,1
6001427900,5031,5021,4192,829,0.165106552,4788,3522,127,74,0,0,23,17,21,17,18,76,0,0,71,44,23,132,420,104,60,39,0,0,0,0,0.015455305,0,0.003550543,0.003550543,0.015873016,0,0.009189641,0.027568922,0.021720969,0.008145363,0,0,Vietnamese,0,0
6001428000,2593,2593,1777,816,0.314693405,2485,1391,412,65,0,0,14,0,12,5,65,23,7,0,48,186,0,0,136,93,15,13,0,0,0,0,0.026156942,0,0,0.002012072,0.009255533,0,0.074849095,0,0.037424547,0.005231388,0,0,Chinese,1,1
6001423601,2804,2768,2111,657,0.237355491,2726,2223,103,9,66,0,15,0,8,0,102,13,0,0,49,8,47,0,0,0,32,8,19,8,16,0,0.003301541,0,0,0,0.004768892,0,0.002934703,0,0,0.002934703,0.002934703,0,Other Indo-European,0,0
6001424002,2507,2483,1965,518,0.208618607,2341,1603,281,178,42,0,9,0,7,0,81,19,0,0,52,12,8,0,7,21,6,4,0,0,11,0,0.076035882,0,0,0,0.00811619,0,0.005126015,0,0.008970525,0.001708672,0,0,Spanish,0,1
6001425102,3689,3689,3131,558,0.151260504,3482,1794,213,8,0,0,18,0,17,8,232,23,125,94,249,297,0,117,9,10,198,45,0,0,16,9,0.00229753,0,0,0.00229753,0.006605399,0.026995979,0.085295807,0.033601379,0.002871913,0.012923607,0,0.002584721,Chinese,0,1
6001423901,1954,1954,1522,432,0.221084954,1896,1541,151,26,31,5,15,0,0,0,21,1,8,0,37,0,11,0,0,0,17,0,0,0,17,15,0.01371308,0.002637131,0,0,0.000527426,0,0,0,0,0,0,0.007911392,Spanish,0,0
6001427100,3768,3619,3308,311,0.085935341,3519,2890,117,47,29,0,37,0,20,0,0,3,32,10,62,58,12,20,39,12,83,34,0,0,10,4,0.013356067,0,0,0,0.000852515,0.002841716,0.016481955,0.005683433,0.00341006,0.009661836,0,0.001136687,Chinese,0,0
6001425101,1588,1588,1314,274,0.172544081,1553,1020,9,22,92,0,9,0,27,18,76,68,37,10,63,54,10,0,0,0,12,10,0,0,8,8,0.01416613,0,0,0.01159047,0.04378622,0.00643915,0.03477141,0,0,0.00643915,0,0.00515132,Other Indo-European,0,0
6001428100,4968,4968,4373,595,0.119766506,4725,3451,247,94,7,30,25,0,52,8,51,49,12,38,105,339,74,13,80,21,12,0,10,7,0,0,0.01989418,0.006349206,0,0.001693122,0.01037037,0.008042328,0.071746032,0.002751323,0.004444444,0,0.001481481,0,Chinese,0,1
6001428200,6643,6601,5443,1158,0.175427965,6246,4064,278,98,69,17,0,0,0,40,221,67,165,44,151,277,79,179,118,30,150,92,25,26,56,0,0.015690042,0.002721742,0,0.006404099,0.010726865,0.007044508,0.044348383,0.028658341,0.004803074,0.014729427,0.004162664,0,Chinese,0,0
6001428301,7118,7103,6633,470,0.066169224,6748,4385,147,49,29,24,0,0,22,15,116,38,75,58,724,593,54,57,66,47,109,0,0,0,103,37,0.007261411,0.003556609,0,0.002222881,0.005631298,0.008595139,0.08787789,0.008446947,0.006965027,0,0,0.005483106,Chinese,0,1
6001428302,7501,7440,6981,459,0.061693548,7132,5163,223,162,32,12,94,0,110,13,50,13,0,34,508,541,69,27,47,12,21,0,0,0,1,0,0.022714526,0.001682557,0,0.001822771,0.001822771,0.004767246,0.0758553,0.003785754,0.001682557,0,0,0,Chinese,0,1
6001428400,4653,4352,3690,662,0.152113971,4287,2673,290,133,36,28,46,0,25,4,176,115,69,42,133,76,140,165,61,0,9,0,0,0,50,16,0.031024026,0.006531374,0,0.000933053,0.026825286,0.009797061,0.017728015,0.038488453,0,0,0,0.003732214,Vietnamese,0,0
6001428500,3152,3080,2461,619,0.200974026,2927,1720,105,75,12,15,10,0,61,24,35,14,13,0,72,255,37,18,89,77,68,79,23,54,71,0,0.025623505,0.005124701,0,0.008199522,0.004783054,0,0.087119918,0.006149641,0.026306799,0.026990092,0.018448924,0,Chinese,0,1
6001428600,3471,3350,2740,610,0.182089552,3354,2203,66,26,17,0,16,13,55,24,61,9,53,68,274,328,0,7,68,46,0,20,0,0,0,0,0.007751938,0,0.003875969,0.007155635,0.002683363,0.020274299,0.097793679,0.00208706,0.013714967,0.005963029,0,0,Chinese,0,1
6001428700,4484,4142,2772,1370,0.330758088,4105,2299,290,109,13,0,20,0,9,0,0,20,80,30,236,459,75,117,46,11,112,37,24,7,81,30,0.026552984,0,0,0,0.004872107,0.007308161,0.11181486,0.028501827,0.002679659,0.009013398,0.001705238,0.007308161,Chinese,1,1
6001430600,6624,6614,5577,1037,0.15678863,6061,4238,210,225,33,0,0,0,1,52,94,0,0,1,482,293,86,66,144,0,36,33,0,0,24,43,0.037122587,0,0,0.008579442,0,0.000164989,0.048341858,0.010889292,0,0.005444646,0,0.007094539,Chinese,0,0
6001430700,4140,4105,3437,668,0.16272838,3832,2730,226,65,0,0,9,0,49,16,54,45,16,0,262,197,0,0,0,0,50,34,28,14,11,26,0.016962422,0,0,0.004175365,0.011743215,0,0.051409186,0,0,0.008872651,0.003653445,0.006784969,Chinese,0,1
6001430800,5232,5156,4334,822,0.159425912,4926,3502,176,154,0,0,0,0,17,75,184,17,0,0,269,422,0,0,14,0,17,79,0,0,0,0,0.031262688,0,0,0.015225335,0.003451076,0,0.085667885,0,0,0.016037353,0,0,Chinese,0,1
6001430900,5359,5168,3555,1613,0.312113003,4872,3064,375,172,0,0,22,0,120,42,21,98,0,0,116,141,12,0,127,40,105,41,161,198,17,0,0.035303777,0,0,0.00862069,0.020114943,0,0.028940887,0,0.008210181,0.008415435,0.040640394,0,Arabic,1,0
6001432400,6583,6414,4534,1880,0.293108824,6311,2553,1158,648,0,0,8,0,10,10,67,22,0,0,245,464,89,129,426,221,72,40,79,33,37,0,0.102677864,0,0,0.001584535,0.003485977,0,0.073522421,0.020440501,0.035018222,0.00633814,0.005228965,0,Spanish,1,1
6001432600,7314,7187,4953,2234,0.310839015,6735,3695,1034,725,0,0,40,30,28,0,136,134,0,1,157,139,67,132,151,48,45,38,0,0,99,36,0.107646622,0,0.004454343,0,0.019896065,0.000148478,0.020638456,0.019599109,0.007126949,0.005642168,0,0.005345212,Spanish,1,1
6001433200,7625,7489,4480,3009,0.401789291,6919,3566,495,334,0,0,55,33,0,13,64,120,0,16,257,708,30,268,430,179,120,0,45,0,115,71,0.048272872,0,0.004769475,0.001878884,0.017343547,0.002312473,0.102326926,0.038733921,0.025870791,0,0,0.010261598,Chinese,1,1
6001433400,6244,6244,5452,792,0.126841768,5940,2563,147,43,0,0,27,13,24,79,59,32,15,86,804,834,240,11,303,417,63,163,0,0,17,0,0.007239057,0,0.002188552,0.013299663,0.005387205,0.014478114,0.14040404,0.001851852,0.07020202,0.027441077,0,0,Chinese,0,1
6001430400,2167,2167,1797,370,0.170742963,2110,1649,68,43,0,0,6,6,0,0,33,0,0,0,101,157,0,0,17,0,20,10,0,0,0,0,0.020379147,0,0.002843602,0,0,0,0.074407583,0,0,0.004739336,0,0,Chinese,0,1
6001430300,3812,3812,3551,261,0.068467996,3711,2651,300,44,13,0,57,0,0,0,107,54,0,0,194,252,0,0,0,0,0,37,0,0,0,2,0.011856642,0,0,0,0.014551334,0,0.067906225,0,0,0.009970358,0,0.000538938,Chinese,0,1
6001430500,6049,5661,3908,1753,0.309662604,5617,3584,620,148,18,0,0,0,78,15,229,102,17,18,300,298,27,46,0,5,34,28,4,0,43,3,0.026348585,0,0,0.002670465,0.01815916,0.003204558,0.053053231,0.008189425,0.000890155,0.004984867,0,0.000534093,Chinese,1,1
6001431000,2912,2912,2134,778,0.26717033,2649,1589,181,94,17,0,0,0,0,13,80,164,8,8,74,230,18,14,76,16,18,34,0,15,0,0,0.035485089,0,0,0.004907512,0.061910155,0.003020008,0.086825217,0.005285013,0.006040015,0.012835032,0.005662514,0,Chinese,0,1
6001432100,3739,3739,3138,601,0.160738165,3527,2589,277,72,0,0,8,0,0,0,95,10,20,0,127,135,0,0,68,92,6,0,10,12,6,0,0.02041395,0,0,0,0.002835271,0,0.038276155,0,0.026084491,0,0.003402325,0,Chinese,0,0
6001432200,4443,4419,3308,1111,0.251414347,4074,2576,435,364,0,0,38,0,22,0,124,4,20,68,131,153,0,0,47,8,14,5,0,0,52,13,0.089347079,0,0,0,0.000981836,0.016691213,0.037555228,0,0.001963672,0.001227295,0,0.003190967,Spanish,0,1
6001431100,3587,3587,2822,765,0.213270142,3294,2287,361,241,18,0,25,8,0,0,41,0,0,0,20,39,71,40,32,0,2,28,0,25,36,20,0.073163327,0,0.002428658,0,0,0,0.011839709,0.012143291,0,0.008500304,0.007589557,0.006071645,Spanish,0,1
6001431200,5827,5726,5025,701,0.122424031,5493,3676,681,178,0,0,0,0,65,27,57,0,28,28,102,321,0,0,147,53,62,68,0,0,0,0,0.032404879,0,0,0.004915347,0,0.005097397,0.058438012,0,0.009648644,0.012379392,0,0,Chinese,0,1
6001432300,4719,4710,3854,856,0.181740977,4482,1969,693,557,0,0,9,0,0,0,70,31,0,0,239,416,137,207,56,18,14,66,0,0,0,0,0.124274877,0,0,0,0.006916555,0,0.092815707,0.046184739,0.004016064,0.014725569,0,0,Spanish,0,1
6001432501,4851,4851,3279,1572,0.324056895,4570,1406,488,608,20,15,0,0,35,75,66,67,0,0,307,581,19,68,311,349,45,110,0,0,0,0,0.133041575,0.003282276,0,0.016411379,0.014660832,0,0.127133479,0.01487965,0.076367615,0.024070022,0,0,Spanish,1,1
6001432502,5272,5259,3630,1629,0.309754706,5034,1949,657,664,0,0,0,0,0,0,47,119,0,30,234,401,63,76,376,274,66,40,0,0,38,0,0.131903059,0,0,0,0.023639253,0.005959476,0.079658323,0.015097338,0.054429877,0.007945967,0,0,Spanish,1,1
6001432700,2852,2824,2093,731,0.258852691,2751,1840,280,193,2,0,0,0,0,0,26,48,0,43,117,157,0,0,0,0,12,11,0,0,0,22,0.070156307,0,0,0,0.017448201,0.01563068,0.057070156,0,0,0.003998546,0,0.007997092,Spanish,0,1
6001433104,3608,3608,2380,1228,0.340354767,3349,2054,352,382,21,0,0,0,34,92,24,0,15,10,48,200,9,0,73,35,0,0,0,0,0,0,0.1140639,0,0,0.027470887,0,0.002985966,0.059719319,0,0.010450881,0,0,0,Spanish,1,1
6001432800,3835,3822,3474,348,0.091051805,3628,2240,273,241,24,0,6,0,0,0,40,17,0,0,63,395,63,28,44,20,47,0,65,41,12,9,0.066427784,0,0,0,0.004685777,0,0.108875413,0.007717751,0.005512679,0,0.011300992,0.002480706,Chinese,0,1
6001433102,4297,4283,3654,629,0.146859678,4029,1360,682,565,0,0,0,0,24,0,27,34,40,15,366,584,0,8,162,126,12,13,0,0,0,11,0.140233309,0,0,0,0.008438819,0.003723008,0.144949119,0.001985604,0.031273269,0.003226607,0,0.002730206,Chinese,0,1
6001433103,3993,3993,2667,1326,0.332081142,3843,1716,703,505,9,0,0,0,17,0,54,26,0,0,131,362,26,65,52,9,78,20,0,0,59,11,0.131407754,0,0,0,0.006765548,0,0.094197242,0.016913869,0.00234192,0.005204267,0,0.002862347,Spanish,1,1
6001433300,7743,7743,6034,1709,0.220715485,7503,3219,910,199,0,0,0,0,65,65,151,46,0,11,454,1460,157,271,229,203,0,0,38,25,0,0,0.026522724,0,0,0.008663201,0.006130881,0.00146608,0.194588831,0.036118886,0.027055844,0,0.003332001,0,Chinese,0,1
6001433000,3661,3634,2271,1363,0.375068795,3544,1769,279,227,9,11,24,0,0,0,76,53,0,0,170,501,0,29,167,163,26,28,12,0,0,0,0.064051919,0.003103837,0,0,0.014954853,0,0.141365688,0.008182844,0.045993228,0.007900677,0,0,Chinese,1,1
6001433900,7440,7440,3625,3815,0.512768817,6773,3116,620,1647,0,0,5,0,34,0,0,198,0,0,89,468,0,18,145,92,11,0,174,35,10,111,0.243171416,0,0,0,0.029233722,0,0.069097889,0.002657611,0.013583346,0,0.005167577,0.016388602,Spanish,1,1
6001434000,5156,5156,3098,2058,0.399146625,4808,2271,820,1150,0,0,0,0,0,0,16,39,0,0,96,261,22,52,0,0,10,14,10,9,13,25,0.239184692,0,0,0,0.008111481,0,0.054284526,0.010815308,0,0.002911814,0.00187188,0.005199667,Spanish,1,1
