,state,county,tract,C17002_001E,C17002_008E,POP_BELOW200,TENURE_TOT,TENURE_OWN,TENURE_RENT,B25003A_001E,B25003A_002E,B25003A_003E,B25003B_001E,B25003B_002E,B25003B_003E,B25003C_001E,B25003C_002E,B25003C_003E,B25003D_001E,B25003D_002E,B25003D_003E,B25003E_001E,B25003E_002E,B25003E_003E,B25003F_001E,B25003F_002E,B25003F_003E,B25003G_001E,B25003G_002E,B25003G_003E,B25003H_001E,B25003H_002E,B25003H_003E,B25003I_001E,B25003I_002E,B25003I_003E
955,6,81,608300,3726,3431,295,1416,717,699,654,332,322,58,45,13,0,0,0,662,326,336,0,0,0,10,0,10,32,14,18,632,320,312,32,12,20
956,6,81,608400,6262,5351,911,2175,694,1481,1232,463,769,0,0,0,0,0,0,672,173,499,61,0,61,132,11,121,78,47,31,1039,402,637,372,77,295
957,6,81,608501,4901,4104,797,1658,1177,481,1220,855,365,12,0,12,0,0,0,267,229,38,12,0,12,53,16,37,94,77,17,1059,755,304,255,157,98
958,6,81,608502,2627,2212,415,1180,622,558,742,387,355,12,0,12,17,0,17,352,203,149,0,0,0,34,22,12,23,10,13,608,324,284,177,85,92
959,6,81,608600,4481,3509,972,1705,715,990,910,418,492,54,17,37,0,0,0,565,207,358,0,0,0,82,24,58,94,49,45,729,361,368,312,117,195
960,6,81,608700,6968,6341,627,2607,1811,796,1779,1315,464,47,0,47,0,0,0,568,441,127,0,0,0,87,0,87,126,55,71,1707,1258,449,195,69,126
961,6,81,608800,5986,5667,319,2100,1893,207,1488,1301,187,14,14,0,11,11,0,568,548,20,0,0,0,0,0,0,19,19,0,1413,1250,163,75,51,24
962,6,81,608900,6783,5731,1052,2944,1098,1846,1999,665,1334,56,28,28,0,0,0,687,370,317,57,0,57,77,22,55,68,13,55,1829,574,1255,296,113,183
963,6,81,609000,2479,2129,350,953,702,251,748,564,184,25,16,9,5,5,0,133,104,29,0,0,0,29,0,29,13,13,0,670,525,145,107,39,68
964,6,81,609100,1612,1169,443,568,427,141,437,339,98,0,0,0,0,0,0,92,70,22,0,0,0,21,4,17,18,14,4,349,269,80,120,85,35
965,6,81,609201,3681,3231,450,1588,915,673,1298,824,474,18,0,18,0,0,0,214,85,129,0,0,0,30,6,24,28,0,28,1234,775,459,104,49,55
966,6,81,609202,4231,3351,880,1945,534,1411,1524,471,1053,58,10,48,0,0,0,235,43,192,9,0,9,82,10,72,37,0,37,1353,402,951,260,79,181
967,6,81,609300,3564,3233,331,1248,1036,212,1099,939,160,20,0,20,0,0,0,107,82,25,0,0,0,7,0,7,15,15,0,1041,905,136,85,34,51
968,6,81,609400,3573,3343,230,1113,1006,107,1010,911,99,0,0,0,0,0,0,79,75,4,0,0,0,0,0,0,24,20,4,935,836,99,75,75,0
969,6,81,609500,4999,4704,295,1742,1498,244,1433,1222,211,0,0,0,0,0,0,251,239,12,0,0,0,26,14,12,32,23,9,1335,1159,176,130,83,47
970,6,81,609601,2923,2523,400,1168,795,373,950,657,293,26,0,26,0,0,0,153,109,44,0,0,0,7,7,0,32,22,10,917,651,266,40,13,27
971,6,81,609602,1715,1566,149,678,633,45,588,548,40,0,0,0,0,0,0,81,81,0,0,0,0,0,0,0,9,4,5,575,535,40,13,13,0
972,6,81,609603,5122,4716,406,1981,1798,183,1694,1548,146,0,0,0,0,0,0,218,218,0,15,0,15,0,0,0,54,32,22,1600,1477,123,94,71,23
973,6,81,609700,4651,4214,437,1678,1512,166,1511,1383,128,16,8,8,0,0,0,63,43,20,0,0,0,40,40,0,48,38,10,1395,1275,120,156,148,8
974,6,81,609800,4671,4288,383,1694,1288,406,1488,1158,330,11,11,0,0,0,0,140,85,55,9,0,9,21,21,0,25,13,12,1266,992,274,241,173,68
975,6,81,609900,3145,2770,375,1082,938,144,966,885,81,0,0,0,0,0,0,44,17,27,0,0,0,10,10,0,62,26,36,864,793,71,120,102,18
976,6,81,610000,4763,4294,469,2073,897,1176,1620,752,868,19,0,19,0,0,0,228,119,109,0,0,0,136,17,119,70,9,61,1448,644,804,322,134,188
977,6,81,610100,2426,1700,726,925,462,463,726,392,334,5,0,5,18,0,18,48,36,12,0,0,0,113,27,86,15,7,8,515,331,184,334,88,246
978,6,81,610201,6015,3202,2813,1770,454,1316,1067,279,788,79,0,79,11,11,0,198,42,156,0,0,0,396,122,274,19,0,19,459,130,329,1027,282,745
979,6,81,610202,1720,991,729,828,36,792,542,32,510,34,4,30,8,0,8,118,0,118,0,0,0,112,0,112,14,0,14,423,10,413,247,22,225
980,6,81,610203,3964,1713,2251,1040,95,945,555,55,500,19,5,14,18,0,18,65,0,65,30,0,30,321,27,294,32,8,24,122,23,99,789,67,722
981,6,81,610302,2561,1626,935,923,534,389,643,344,299,5,5,0,11,11,0,110,74,36,22,0,22,101,83,18,31,17,14,477,260,217,308,186,122
982,6,81,610303,8094,7654,440,3253,2075,1178,1883,981,902,60,0,60,0,0,0,1133,950,183,0,0,0,88,55,33,89,89,0,1758,902,856,213,134,79
983,6,81,610304,4532,4109,423,1898,1548,350,1234,1028,206,60,22,38,0,0,0,535,471,64,0,0,0,33,8,25,36,19,17,1170,975,195,126,70,56
984,6,81,610400,6241,3302,2939,1698,603,1095,914,358,556,123,0,123,24,0,24,75,50,25,27,12,15,475,155,320,60,28,32,442,177,265,1015,358,657
985,6,81,610500,5257,2309,2948,1378,766,612,891,511,380,8,8,0,3,0,3,145,75,70,22,0,22,274,172,102,35,0,35,400,279,121,803,413,390
986,6,81,610601,6056,2602,3454,1677,500,1177,818,328,490,18,7,11,8,0,8,169,35,134,0,0,0,629,120,509,35,10,25,315,198,117,1153,250,903
987,6,81,610602,3760,2705,1055,1215,954,261,907,736,171,0,0,0,0,0,0,102,102,0,0,0,0,197,107,90,9,9,0,774,638,136,320,195,125
988,6,81,610700,5191,3962,1229,2163,911,1252,1664,633,1031,5,5,0,0,0,0,233,142,91,25,0,25,211,118,93,25,13,12,1294,570,724,581,181,400
989,6,81,610800,5168,2915,2253,1688,164,1524,1060,127,933,24,12,12,0,0,0,168,19,149,0,0,0,390,0,390,46,6,40,592,106,486,891,27,864
990,6,81,610900,6950,4347,2603,2543,704,1839,1466,523,943,17,17,0,26,0,26,238,63,175,0,0,0,747,89,658,49,12,37,1086,478,608,1201,161,1040
991,6,81,611000,6410,5488,922,2320,1205,1115,1867,1039,828,56,0,56,0,0,0,220,114,106,0,0,0,88,34,54,89,18,71,1399,850,549,571,223,348
992,6,81,611100,6289,5961,328,2325,2064,261,2126,1899,227,0,0,0,0,0,0,159,140,19,0,0,0,0,0,0,40,25,15,1916,1739,177,210,160,50
993,6,81,611200,2901,2657,244,1061,881,180,946,809,137,0,0,0,0,0,0,23,11,12,0,0,0,41,29,12,51,32,19,808,691,117,192,160,32
994,6,81,611300,5453,4817,636,2019,1333,686,1672,1199,473,20,12,8,0,0,0,177,90,87,0,0,0,96,15,81,54,17,37,1569,1161,408,229,53,176
995,6,81,611400,3971,3665,306,1411,1292,119,1258,1151,107,0,0,0,0,0,0,137,125,12,0,0,0,0,0,0,16,16,0,1245,1151,94,13,0,13
996,6,81,611500,2709,2590,119,920,873,47,732,704,28,0,0,0,0,0,0,166,153,13,0,0,0,10,10,0,12,6,6,709,681,28,33,33,0
997,6,81,611600,2249,2030,219,793,652,141,665,554,111,22,7,15,0,0,0,85,78,7,0,0,0,7,7,0,14,6,8,631,523,108,41,38,3
998,6,81,611700,5334,3169,2165,1371,619,752,457,169,288,410,206,204,32,12,20,69,60,9,69,39,30,311,121,190,23,12,11,116,54,62,679,243,436
999,6,81,611800,3958,2518,1440,832,514,318,277,160,117,230,168,62,11,5,6,16,9,7,79,38,41,194,113,81,25,21,4,54,32,22,441,259,182
1000,6,81,611900,10164,5944,4220,2637,1155,1482,951,472,479,539,236,303,0,0,0,168,168,0,128,15,113,672,166,506,179,98,81,386,247,139,1191,391,800
1001,6,81,612000,7365,4581,2784,1542,637,905,495,128,367,315,253,62,0,0,0,48,38,10,129,49,80,493,159,334,62,10,52,65,50,15,933,247,686
1002,6,81,612100,8817,4088,4729,2744,432,2312,1447,299,1148,307,8,299,0,0,0,197,109,88,190,0,190,560,16,544,43,0,43,684,283,401,1338,32,1306
1003,6,81,612500,4154,3933,221,1870,794,1076,1541,682,859,23,0,23,0,0,0,202,86,116,0,0,0,18,0,18,86,26,60,1389,644,745,186,38,148
1004,6,81,612600,4563,4006,557,2018,639,1379,1572,464,1108,0,0,0,0,0,0,370,175,195,0,0,0,40,0,40,36,0,36,1518,464,1054,54,0,54
1005,6,81,612700,2104,1954,150,733,668,65,667,608,59,0,0,0,0,0,0,61,55,6,0,0,0,5,5,0,0,0,0,642,592,50,30,21,9
1006,6,81,612800,3288,3158,130,985,875,110,877,794,83,0,0,0,0,0,0,59,40,19,0,0,0,0,0,0,49,41,8,831,756,75,46,38,8
1007,6,81,612900,4601,4208,393,1717,1332,385,1388,1119,269,18,5,13,0,0,0,273,199,74,0,0,0,12,0,12,26,9,17,1312,1060,252,100,71,29
1008,6,81,613000,3484,2934,550,1419,949,470,1142,847,295,0,0,0,0,0,0,268,102,166,0,0,0,0,0,0,9,0,9,1121,838,283,30,9,21
1009,6,81,613200,6724,6330,394,2622,2274,348,2297,2018,279,13,13,0,0,0,0,137,118,19,0,0,0,105,55,50,70,70,0,2279,2000,279,68,18,50
1010,6,81,613300,2713,2437,276,946,888,58,850,802,48,0,0,0,0,0,0,58,53,5,0,0,0,11,11,0,27,22,5,800,752,48,61,61,0
1011,6,81,613400,3145,2797,348,1159,962,197,1087,900,187,0,0,0,0,0,0,29,29,0,0,0,0,15,5,10,28,28,0,1023,864,159,89,51,38
1012,6,81,613501,4825,3758,1067,1638,1083,555,1349,903,446,24,13,11,0,0,0,77,64,13,0,0,0,135,64,71,53,39,14,1129,811,318,368,169,199
1013,6,81,613502,6478,5339,1139,2335,1878,457,2141,1825,316,0,0,0,0,0,0,101,19,82,0,0,0,59,0,59,34,34,0,2028,1712,316,172,113,59
1014,6,81,613600,6491,6033,458,2297,1840,457,2004,1705,299,0,0,0,0,0,0,115,47,68,0,0,0,145,55,90,33,33,0,1886,1653,233,339,140,199
1015,6,81,613700,8922,7205,1717,3706,2576,1130,3078,2231,847,0,0,0,0,0,0,224,175,49,0,0,0,258,104,154,146,66,80,2738,2082,656,620,253,367
1016,6,81,613800,3689,2491,1198,1381,884,497,1315,835,480,8,8,0,8,0,8,9,9,0,9,9,0,17,8,9,15,15,0,1204,826,378,119,17,102
1017,6,81,613900,6599,5671,928,2069,1332,737,1550,997,553,45,18,27,29,15,14,298,217,81,22,22,0,53,25,28,72,38,34,1418,961,457,238,114,124
1018,6,81,614000,5533,4932,601,1665,1140,525,756,489,267,34,34,0,0,0,0,733,548,185,13,13,0,51,28,23,78,28,50,621,381,240,219,136,83
1019,6,81,984300,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1020,6,81,990100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1021,6,85,500100,7714,5266,2448,2395,921,1474,882,309,573,33,18,15,34,0,34,639,357,282,0,0,0,739,169,570,68,68,0,508,244,264,1125,234,891
1022,6,85,500200,5529,3856,1673,2145,585,1560,1116,357,759,123,15,108,0,0,0,418,127,291,30,0,30,351,64,287,107,22,85,906,302,604,621,119,502
1023,6,85,500300,3790,2731,1059,1464,723,741,836,385,451,103,30,73,16,0,16,281,173,108,0,0,0,103,86,17,125,49,76,675,313,362,298,177,121
1024,6,85,500400,2417,1769,648,997,334,663,749,290,459,34,0,34,10,0,10,67,27,40,5,0,5,118,13,105,14,4,10,582,260,322,297,43,254
1025,6,85,500500,5320,4413,907,2051,1449,602,1502,1126,376,33,17,16,0,0,0,336,207,129,0,0,0,113,46,67,67,53,14,1357,1012,345,310,198,112
1026,6,85,500600,5140,4202,938,2364,842,1522,1514,772,742,151,0,151,75,13,62,363,12,351,0,0,0,176,36,140,85,9,76,1215,648,567,573,182,391
1027,6,85,500800,3625,2561,1064,1764,619,1145,1011,478,533,76,0,76,0,0,0,421,90,331,0,0,0,203,12,191,53,39,14,823,408,415,403,94,309
1028,6,85,500901,4064,2504,1560,2063,340,1723,819,255,564,151,10,141,0,0,0,786,45,741,9,0,9,235,21,214,63,9,54,718,246,472,336,20,316
1029,6,85,500902,1758,532,1226,610,16,594,150,7,143,23,0,23,16,0,16,246,9,237,0,0,0,125,0,125,50,0,50,114,3,111,197,4,193
1030,6,85,501000,4615,2286,2329,1997,326,1671,834,208,626,156,0,156,0,0,0,460,39,421,20,0,20,387,79,308,140,0,140,550,196,354,773,91,682
1031,6,85,501101,4547,3062,1485,1944,343,1601,881,219,662,209,0,209,0,0,0,495,104,391,0,0,0,271,10,261,88,10,78,594,193,401,600,36,564
1032,6,85,501102,4947,3433,1514,1379,934,445,822,584,238,56,47,9,0,0,0,130,67,63,0,0,0,295,191,104,76,45,31,491,393,98,645,389,256
1033,6,85,501200,4418,2544,1874,1373,405,968,647,252,395,96,50,46,44,8,36,204,41,163,0,0,0,374,54,320,8,0,8,403,179,224,659,135,524
1034,6,85,501300,4084,2073,2011,1138,513,625,708,457,251,80,17,63,31,0,31,197,17,180,0,0,0,101,9,92,21,13,8,618,425,193,298,54,244
1035,6,85,501401,3487,1903,1584,1037,318,719,376,155,221,48,4,44,9,0,9,184,55,129,0,0,0,381,85,296,39,19,20,182,104,78,598,150,448
1036,6,85,501402,3257,1617,1640,917,299,618,421,141,280,21,5,16,5,0,5,95,57,38,37,0,37,323,92,231,15,4,11,186,89,97,563,144,419
1037,6,85,501501,4850,2110,2740,1322,568,754,373,97,276,30,9,21,0,0,0,407,240,167,9,0,9,493,222,271,10,0,10,170,74,96,696,245,451
1038,6,85,501502,4609,2542,2067,1181,608,573,541,249,292,13,0,13,17,17,0,197,146,51,0,0,0,387,170,217,26,26,0,192,92,100,769,360,409
1039,6,85,501600,7030,3095,3935,2495,458,2037,1244,298,946,190,0,190,51,9,42,392,117,275,54,0,54,430,34,396,134,0,134,964,282,682,725,50,675
1040,6,85,501700,4976,1986,2990,1344,260,1084,667,145,522,23,0,23,17,0,17,47,0,47,0,0,0,537,79,458,53,36,17,298,108,190,976,152,824
1041,6,85,501800,5321,3803,1518,1737,1138,599,1092,792,300,12,0,12,20,20,0,126,97,29,7,7,0,444,194,250,36,28,8,824,634,190,712,352,360
1042,6,85,501900,5364,4147,1217,2637,762,1875,1483,390,1093,114,7,107,15,15,0,571,216,355,0,0,0,259,66,193,195,68,127,1302,378,924,450,77,373
1043,6,85,502001,5562,3667,1895,2113,803,1310,1112,541,571,122,9,113,7,0,7,247,113,134,0,0,0,511,120,391,114,20,94,794,481,313,845,187,658
1044,6,85,502002,5135,2493,2642,1653,372,1281,747,259,488,82,0,82,10,0,10,179,78,101,0,0,0,535,26,509,100,9,91,482,202,280,839,83,756
1045,6,85,502101,4905,3926,979,1935,1259,676,1396,886,510,10,0,10,15,15,0,397,326,71,0,0,0,61,0,61,56,32,24,1148,777,371,338,131,207
1046,6,85,502102,7455,4387,3068,2693,537,2156,1454,309,1145,244,36,208,10,0,10,484,148,336,0,0,0,453,44,409,48,0,48,969,288,681,1033,65,968
1047,6,85,502201,6941,4700,2241,3032,565,2467,1821,399,1422,252,0,252,0,0,0,580,134,446,0,0,0,164,0,164,215,32,183,1388,399,989,615,0,615
1048,6,85,502202,3122,2626,496,1446,770,676,1082,612,470,0,0,0,40,11,29,200,118,82,0,0,0,53,0,53,71,29,42,958,559,399,232,65,167
1049,6,85,502301,3524,3094,430,1354,724,630,1063,614,449,32,0,32,10,0,10,124,53,71,0,0,0,77,17,60,48,40,8,945,553,392,201,92,109
1050,6,85,502302,2813,2371,442,1275,421,854,1031,393,638,22,0,22,8,0,8,86,17,69,0,0,0,88,6,82,40,5,35,880,355,525,249,44,205
1051,6,85,502400,7037,5893,1144,2775,2195,580,2183,1881,302,109,0,109,0,0,0,264,171,93,53,0,53,75,52,23,91,91,0,1935,1673,262,436,275,161
1052,6,85,502500,6412,5882,530,2461,2064,397,2011,1679,332,0,0,0,67,67,0,272,232,40,0,0,0,29,15,14,82,71,11,1901,1596,305,278,226,52
1053,6,85,502601,2735,2301,434,1207,867,340,1027,707,320,0,0,0,8,8,0,132,132,0,0,0,0,20,20,0,20,0,20,976,682,294,79,53,26
1054,6,85,502603,2497,2279,218,976,640,336,794,518,276,0,0,0,6,0,6,102,97,5,0,0,0,54,5,49,20,20,0,720,485,235,134,38,96
1055,6,85,502604,4247,3525,722,1990,603,1387,1484,498,986,139,0,139,0,0,0,310,105,205,0,0,0,13,0,13,44,0,44,1307,418,889,203,80,123
1056,6,85,502701,4907,3808,1099,1972,1110,862,1451,861,590,73,0,73,13,13,0,262,193,69,0,0,0,68,21,47,105,22,83,1268,781,487,290,101,189
1057,6,85,502702,7452,6402,1050,2984,2056,928,2257,1495,762,22,22,0,0,0,0,541,475,66,0,0,0,108,64,44,56,0,56,2035,1402,633,342,157,185
1058,6,85,502800,4348,3834,514,1444,1134,310,1099,855,244,8,8,0,54,54,0,214,161,53,0,0,0,8,8,0,61,48,13,932,774,158,273,178,95
1059,6,85,502901,6335,5293,1042,2231,1277,954,1666,1057,609,47,0,47,0,0,0,354,211,143,0,0,0,155,0,155,9,9,0,1406,1001,405,415,56,359
1060,6,85,502902,7433,6534,899,2707,2357,350,1991,1740,251,0,0,0,58,36,22,531,454,77,0,0,0,19,19,0,108,108,0,1679,1539,140,433,300,133
1061,6,85,502903,5307,4758,549,1924,1615,309,1548,1336,212,49,34,15,8,8,0,203,190,13,0,0,0,55,12,43,61,35,26,1365,1178,187,262,194,68
1062,6,85,502906,4338,3323,1015,1539,1063,476,1177,889,288,28,0,28,0,0,0,237,121,116,0,0,0,26,18,8,71,35,36,1019,779,240,201,145,56
1063,6,85,502907,3773,3352,421,1314,1135,179,1003,867,136,39,39,0,0,0,0,174,163,11,23,0,23,31,31,0,44,35,9,911,784,127,142,133,9
1064,6,85,502908,6878,5929,949,2422,1788,634,1830,1355,475,37,14,23,0,0,0,354,281,73,0,0,0,98,35,63,103,103,0,1591,1195,396,374,232,142
1065,6,85,502909,5406,4158,1248,2077,1053,1024,1517,833,684,88,15,73,42,0,42,242,138,104,6,0,6,74,19,55,108,48,60,1140,671,469,516,190,326
1066,6,85,502910,3390,2845,545,1373,629,744,1020,483,537,13,0,13,11,0,11,222,125,97,0,0,0,91,14,77,16,7,9,806,440,366,305,57,248
1067,6,85,503001,4120,3712,408,1634,1361,273,1500,1233,267,0,0,0,0,0,0,75,75,0,0,0,0,14,14,0,45,39,6,1446,1179,267,68,68,0
1068,6,85,503002,3479,2818,661,1200,856,344,955,686,269,54,10,44,0,0,0,162,131,31,0,0,0,10,10,0,19,19,0,812,616,196,153,80,73
1069,6,85,503003,5565,5137,428,1836,1582,254,1334,1185,149,44,44,0,0,0,0,223,202,21,11,0,11,93,54,39,131,97,34,1190,1050,140,246,189,57
1070,6,85,503105,2316,1161,1155,765,253,512,147,80,67,8,0,8,0,0,0,533,151,382,11,11,0,62,11,51,4,0,4,72,41,31,137,50,87
1071,6,85,503108,8064,6137,1927,2781,1233,1548,1440,472,968,126,77,49,20,0,20,746,536,210,0,0,0,337,74,263,112,74,38,913,364,549,916,189,727
1072,6,85,503110,5458,1716,3742,1151,273,878,246,37,209,23,8,15,0,0,0,383,174,209,0,0,0,473,54,419,26,0,26,15,8,7,730,83,647
1073,6,85,503111,5251,3850,1401,1127,796,331,408,297,111,37,10,27,14,0,14,478,355,123,0,0,0,185,129,56,5,5,0,83,74,9,510,352,158
1074,6,85,503112,3868,2325,1543,1462,502,960,594,198,396,101,72,29,10,0,10,432,150,282,0,0,0,225,72,153,100,10,90,414,150,264,501,149,352
1075,6,85,503113,4995,2135,2860,1369,485,884,520,166,354,60,25,35,18,8,10,105,67,38,0,0,0,643,210,433,23,9,14,178,70,108,1041,323,718
1076,6,85,503115,6316,5227,1089,2696,2304,392,1640,1468,172,62,38,24,0,0,0,741,583,158,0,0,0,119,81,38,134,134,0,1323,1177,146,454,390,64
1077,6,85,503116,5336,3790,1546,2276,1262,1014,1071,690,381,18,6,12,30,15,15,904,517,387,0,0,0,121,22,99,132,12,120,860,575,285,347,152,195
1078,6,85,503117,3118,1488,1630,768,247,521,178,51,127,5,0,5,6,0,6,325,105,220,18,0,18,208,76,132,28,15,13,33,13,20,367,122,245
1079,6,85,503118,5469,3421,2048,1670,457,1213,483,146,337,123,29,94,0,0,0,675,208,467,0,0,0,348,55,293,41,19,22,166,56,110,692,155,537
1080,6,85,503121,4508,2196,2312,1501,472,1029,633,277,356,56,0,56,42,16,26,298,52,246,0,0,0,418,127,291,54,0,54,381,192,189,709,207,502
1081,6,85,503122,3023,1319,1704,1154,396,758,320,114,206,94,13,81,78,8,70,441,231,210,0,0,0,183,30,153,38,0,38,159,76,83,424,64,360
1082,6,85,503123,3877,2076,1801,1644,451,1193,839,325,514,162,0,162,0,0,0,377,106,271,0,0,0,198,12,186,68,8,60,602,262,340,510,100,410
1083,6,85,503204,9338,5951,3387,2279,1280,999,843,490,353,131,51,80,15,0,15,876,524,352,66,32,34,285,120,165,63,63,0,293,215,78,959,514,445
1084,6,85,503207,4302,3356,946,1059,794,265,174,159,15,52,23,29,0,0,0,712,507,205,12,12,0,49,49,0,60,44,16,111,103,8,138,105,33
1085,6,85,503208,4638,3477,1161,897,656,241,507,348,159,35,19,16,0,0,0,228,203,25,9,9,0,82,41,41,36,36,0,130,108,22,479,301,178
1086,6,85,503210,4355,3170,1185,968,655,313,317,214,103,14,14,0,0,0,0,506,334,172,0,0,0,117,83,34,14,10,4,112,108,4,333,200,133
1087,6,85,503211,4685,3273,1412,1153,925,228,317,270,47,21,21,0,0,0,0,662,510,152,11,0,11,83,83,0,59,41,18,124,124,0,276,229,47
1088,6,85,503212,4265,3197,1068,957,735,222,231,170,61,36,30,6,16,14,2,545,454,91,0,0,0,58,26,32,71,41,30,104,97,7,227,125,102
1089,6,85,503213,4486,2176,2310,1264,778,486,328,168,160,16,16,0,7,0,7,739,530,209,0,0,0,164,64,100,10,0,10,125,69,56,331,120,211
1090,6,85,503214,8652,4152,4500,2330,1184,1146,675,255,420,18,0,18,11,11,0,1201,741,460,0,0,0,318,109,209,107,68,39,125,84,41,925,314,611
1091,6,85,503217,4893,3053,1840,1093,607,486,448,231,217,35,20,15,0,0,0,311,168,143,0,0,0,262,151,111,37,37,0,43,24,19,667,358,309
1092,6,85,503218,4879,2239,2640,1181,366,815,681,190,491,21,0,21,0,0,0,202,109,93,0,0,0,249,67,182,28,0,28,79,20,59,892,237,655
1093,6,85,503304,6952,4862,2090,1908,998,910,554,283,271,121,55,66,7,0,7,934,564,370,0,0,0,231,75,156,61,21,40,162,153,9,681,216,465
1094,6,85,503305,6347,4156,2191,1500,924,576,343,320,23,27,17,10,11,0,11,815,482,333,7,0,7,283,105,178,14,0,14,57,57,0,580,368,212
1095,6,85,503306,4253,2698,1555,906,650,256,327,248,79,64,47,17,22,5,17,297,238,59,0,0,0,186,107,79,10,5,5,72,67,5,466,298,168
1096,6,85,503312,3754,3136,618,1079,864,215,622,506,116,58,40,18,0,0,0,219,166,53,0,0,0,163,149,14,17,3,14,464,372,92,334,289,45
1097,6,85,503313,4479,4072,407,1297,1194,103,457,418,39,66,66,0,0,0,0,704,640,64,0,0,0,52,52,0,18,18,0,318,311,7,213,181,32
1098,6,85,503315,8264,5244,3020,2040,1266,774,443,276,167,89,89,0,41,7,34,1027,740,287,0,0,0,391,129,262,49,25,24,230,165,65,661,253,408
1099,6,85,503321,4936,4039,897,1090,889,201,70,44,26,37,0,37,0,0,0,879,788,91,0,0,0,79,32,47,25,25,0,33,33,0,118,45,73
1100,6,85,503322,4504,3581,923,1067,877,190,434,408,26,47,28,19,0,0,0,383,326,57,6,0,6,148,86,62,49,29,20,228,228,0,389,288,101
1101,6,85,503323,4612,3810,802,1183,946,237,338,274,64,72,35,37,0,0,0,581,487,94,0,0,0,181,139,42,11,11,0,185,154,31,345,270,75
1102,6,85,503324,3592,3045,547,908,760,148,169,150,19,24,18,6,0,0,0,659,566,93,0,0,0,56,26,30,0,0,0,125,110,15,100,66,34
1103,6,85,503325,4867,4140,727,1157,903,254,295,200,95,7,7,0,9,9,0,723,608,115,0,0,0,111,67,44,12,12,0,136,91,45,282,188,94
1104,6,85,503326,7267,5997,1270,1813,1459,354,270,197,73,43,6,37,10,0,10,1401,1224,177,26,0,26,54,23,31,9,9,0,151,121,30,192,108,84
1105,6,85,503327,5025,3900,1125,1433,916,517,671,342,329,55,55,0,11,0,11,564,426,138,0,0,0,73,41,32,59,52,7,446,218,228,350,199,151
1106,6,85,503329,3671,3403,268,980,876,104,263,179,84,27,27,0,6,6,0,624,604,20,9,9,0,26,26,0,25,25,0,183,141,42,117,75,42
1107,6,85,503330,8633,8038,595,2158,1883,275,464,380,84,17,0,17,0,0,0,1649,1491,158,0,0,0,28,12,16,0,0,0,349,315,34,180,97,83
1108,6,85,503331,3492,3164,328,1360,1120,240,896,704,192,47,38,9,14,14,0,334,316,18,0,0,0,48,27,21,21,21,0,744,605,139,200,126,74
1109,6,85,503332,5498,5126,372,2579,2395,184,1963,1779,184,25,25,0,0,0,0,461,461,0,30,30,0,29,29,0,71,71,0,1869,1685,184,160,160,0
1110,6,85,503333,4422,3899,523,1296,1016,280,536,355,181,53,53,0,0,0,0,583,515,68,0,0,0,49,39,10,75,54,21,392,305,87,214,102,112
1111,6,85,503334,8556,8097,459,2525,2385,140,824,789,35,52,52,0,0,0,0,1498,1404,94,0,0,0,79,79,0,72,61,11,761,726,35,142,142,0
1112,6,85,503336,3750,2585,1165,895,636,259,281,208,73,29,21,8,18,18,0,426,333,93,7,7,0,119,42,77,15,7,8,79,61,18,354,214,140
